1	 33899	 494 
2	 102580	 1390 
3	 96065	 1352 
4	 80173	 1143 
5	 77272	 1002 
6	 33269	 417 
7	 59726	 766 
8	 82060	 1069 
9	 3944	 51 
10	 69028	 888 
11	 5148	 61 
12	 11005	 134 
13	 117011	 1525 
14	 128681	 1703 
15	 2095	 25 
16	 7472	 92 
17	 106132	 1386 
18	 8231	 102 
19	 49763	 627 
20	 62249	 793 
21	 102968	 1337 
22	 74542	 954 
23	 508	 6 
24	 14708	 181 
25	 5503	 65 
26	 669	 8 
27	 117148	 1560 
28	 45362	 564 
29	 46702	 583 
30	 33698	 420 
