1	 40	 76017
2	 8	 10
3	 8	 7
4	 21	 446
5	 30	 6291
6	 30	 15376
7	 8	 8
8	 31	 2040
9	 19	 279
10	 7	 5
11	 9	 5
12	 8	 7
13	 8	 7
14	 30	 4719
15	 30	 17676
16	 11	 2
17	 20	 1284
18	 5	 7
19	 9	 9
20	 6	 2
21	 29	 13390
22	 31	 18528
23	 11	 3
24	 3	 0
25	 31	 5244
26	 11	 4
27	 8	 4
28	 11	 8
29	 31	 33793
30	 30	 23436
31	 31	 5413
