1	 15330	 201 
2	 109315	 1492 
3	 89816	 1162 
4	 138824	 1896 
5	 48992	 630 
6	 58975	 788 
7	 921	 11 
8	 54272	 683 
9	 23980	 294 
10	 1097	 13 
11	 946	 11 
12	 921	 10 
13	 15725	 213 
14	 83628	 1098 
15	 103106	 1517 
16	 30	 1 
17	 88785	 1276 
18	 1058	 12 
19	 1052	 12 
20	 37	 1 
21	 93416	 1388 
22	 37272	 497 
23	 14298	 224 
24	 2	 0 
25	 52008	 684 
26	 26	 0 
27	 27023	 351 
28	 63013	 812 
29	 58242	 770 
30	 46604	 593 
31	 77962	 1028 
