1	 13110	 179 
2	 44541	 682 
3	 8399	 106 
4	 87978	 1145 
5	 54745	 686 
6	 34011	 424 
7	 42142	 524 
8	 61085	 779 
9	 46773	 592 
10	 125534	 1658 
11	 142523	 1943 
12	 114863	 1569 
13	 102967	 1316 
14	 33916	 422 
15	 110858	 1440 
16	 27473	 359 
17	 81955	 1043 
18	 24773	 305 
19	 30624	 378 
20	 98806	 1259 
21	 47559	 598 
22	 75080	 984 
23	 97842	 1248 
24	 73539	 928 
25	 23149	 288 
26	 65046	 841 
27	 76848	 982 
28	 69155	 870 
29	 62203	 784 
30	 73404	 940 
