1	 15330	 256 
2	 109315	 2117 
3	 89816	 1195 
4	 138824	 1933 
5	 48992	 623 
6	 58975	 745 
7	 921	 15 
8	 54272	 716 
9	 23980	 311 
10	 1097	 12 
11	 946	 11 
12	 921	 10 
13	 15725	 196 
14	 83628	 1101 
15	 103106	 1327 
16	 30	 0 
17	 88785	 1179 
18	 1058	 12 
19	 1052	 12 
20	 37	 1 
21	 93416	 1191 
22	 37272	 529 
23	 14298	 172 
24	 2	 0 
25	 52008	 665 
26	 26	 0 
27	 27023	 359 
28	 63013	 855 
29	 58242	 795 
30	 46604	 585 
31	 77962	 1139 
