1	 40	 82607
2	 8	 4
3	 8	 6
4	 21	 511
5	 30	 7248
6	 30	 19803
7	 8	 8
8	 31	 2404
9	 19	 331
10	 7	 6
11	 9	 6
12	 8	 8
13	 8	 7
14	 30	 5304
15	 30	 17903
16	 11	 2
17	 20	 1285
18	 5	 5
19	 9	 4
20	 6	 2
21	 29	 13125
22	 31	 19232
23	 11	 3
24	 3	 0
25	 31	 4994
26	 11	 4
27	 8	 7
28	 11	 11
29	 31	 33370
30	 30	 22100
31	 31	 5915
