1	 31	 4004
2	 30	 17725
3	 21	 88
4	 31	 12215
5	 21	 218
6	 21	 128
7	 21	 412
8	 21	 30
9	 30	 4142
10	 30	 7118
11	 20	 680
12	 21	 1157
13	 30	 11619
14	 19	 1325
15	 20	 846
16	 20	 188
17	 21	 74
18	 29	 2506
19	 20	 1266
20	 28	 4380
21	 30	 20956
22	 20	 50
23	 30	 2609
24	 31	 5476
25	 20	 1356
26	 19	 94
27	 21	 680
28	 31	 19363
29	 20	 1327
30	 30	 5845
