1	 31	 3280
2	 30	 17206
3	 21	 85
4	 31	 11898
5	 21	 120
6	 21	 185
7	 21	 449
8	 21	 31
9	 30	 4992
10	 30	 6340
11	 20	 600
12	 21	 1115
13	 30	 10261
14	 19	 1106
15	 20	 843
16	 20	 192
17	 21	 77
18	 29	 2555
19	 20	 1268
20	 28	 4239
21	 30	 18613
22	 20	 51
23	 30	 2788
24	 31	 5206
25	 20	 1274
26	 19	 86
27	 21	 611
28	 31	 17725
29	 20	 1101
30	 30	 5419
